Level,Attachments (Image),Manufacturer (Image),Pending Changes (Image),Has Been Redlined (Image),Thumbnail,Sequence,Item Number,Item Description,Item Rev,Qty,Min Qty,Max Qty,Optional,Mut Excl,Ref Des,Item Footprint,BOM Notes,For Documentation,Child Action,Technology,Item Lifecycle,Subclass,BOM Description,REACH Compliance,RoHS Compliance,Encryption,REACH Up To Date,Moisture Sensitivity Level (MSL),Special Assembly Instructions,Single Source,Item P2 Notes,Operation Temperature,Manufacture Part Has Redline,Mfr. Name,Mfr Full Name,Mfr Priority Suffix,Mfr. Lifecycle Phase,Conflict Minerals Status,Mfr. Part Number,Mfr. Part Lifecycle Phase,Packaging Type,Preferred Status,Country of Origin (MP),Last Time Buy,Last Time Ship,Weight (Gram),REACH Up To Date,REACH Compliance,RoHS Compliance,Reference Notes
1,TRUE,TRUE,FALSE,FALSE,,0,ER#040231K6FT,RES-31K6-0402-1%-1/16W,MCO007406,1,,,,,R747,R0402,,,Issue,SMT,Production,Resistor,,,RoHS2 with Exemptions,No,,‎1 – Unlimited,,,,-55°C to 125°C,FALSE,BOURNS,"Bourns, Inc",,Approved,Yes by Product,CR0402-FX-3162GLF,Active,,,Taiwan,,,0.000512,,17.SVHC_209_25Jun20,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,KOA,KOA Speer Electronics,,Approved,Yes by Manuf.,RK73H1ETTP3162F,Active,T&R 10K,,Japan;Malaysia;China,,,0.0007,,19.SVHC_219_08Jul2021,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,VISHAY,VISHAY SEMICONDUCTOR CORP.,,Approved,Yes by Product,CRCW040231K6FKED,Active,T&R 10K,,Israel,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Fenghua,Guangdong Fenghua Adv Technology,,Approved,Not Conflict Free,RC-02K3162FT,Active,T/R 10K,Preferred,China,,,0.000514,,22.SVHC_233_17Jan2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,RCD,RCDCOMPONENTS INC,,Approved,Yes by Manuf.,MC0402-3162-FTW,Active,T&R 10K,,,,,0.00155,,20.SVHC_223_17Jan2022,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,VIKING,VIKING TECH CORPORATION,,Approved,Yes by Product,CR-02FL6--31K6,Active,T&R 10K,Preferred,Taiwan,,,0.00062,,19.SVHC_219_08Jul2021,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,YAGEO,YAGEO CORPORATION,,Approved,Yes by Product,RC0402FR-0731K6L,Active,,Preferred,Taiwan,,,0.000597,,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
1,TRUE,TRUE,FALSE,FALSE,,0,ER#040233R2FT,RES-33R2-0402-1%-1/16W,MCO007406,27,,,,,"R22,R56,R153,R154,R169,R257,R288,R326,R407,R454,R469,R478,R770,R789,R790,R830,R861,R904,R919,R938,R945,R954,R974,R976,R981,R1127,R1151",R0402,,,Issue,SMT,Production,Resistor,,,RoHS2 with Exemptions,No,,‎1 – Unlimited,,NO,1120-0003,-55°C to 125°C,FALSE,ASJ,ASJ Pte Ltd,,Disqualified,Unknown,CR10-33R2-FK,Inactive,T&R 10K,Inactive,,,,0.00057,,13. SVHC_191_27Jun2018,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,SAMSUNG,SAMSUNG ELECTRO MECHANICS CO LTD,,Approved,Not Conflict Free,RC1005F33R2CS,Active,T&R,,,,,0,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,KOA,KOA Speer Electronics,,Approved,Yes by Manuf.,RK73H1ETTP33R2F,Active,T&R 10K,,Japan;Malaysia;China,,,0.0007,15/01/2018 00:00:00 IST,19.SVHC_219_08Jul2021,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,PANASONIC,Panasonic Industrial Company,,Approved,Yes by Product,ERJ-2RKF33R2X,Active,T&R 10K,,China,,,0.000631,07/07/2017 00:00:00 IDT,19.SVHC_219_08Jul2021,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,RCD,RCDCOMPONENTS INC,,Approved,Yes by Manuf.,MC0402-33R2-FTW,Active,T&R 10K,,,,,0.001555,,20.SVHC_223_17Jan2022,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,WALSIN,Walsin Technology Corporation,,Approved,Yes by Product,WR04X33R2FTL,Active,T&R 10K,,China,,,0.00058,15/01/2018 00:00:00 IST,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ROHM,ROHM SEMICONDUCTOR LTD,,Approved,Not Conflict Free,MCR01MZPF33R2,Active,T&R 10K,,Thailand,,,0.0007,20/06/2016 00:00:00 IDT,17.SVHC_209_25Jun20,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,VENKEL,VENKEL LTD,,Approved,Yes by Manuf.,CR0402-16W-33R2FT,Active,T&R 10K,,Taiwan,,,0.000624,15/01/2018 00:00:00 IST,20.SVHC_223_17Jan2022,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,YAGEO,YAGEO CORPORATION,,Approved,Yes by Product,RC0402FR-0733R2L,Active,T&R 10K,Preferred,Taiwan,,,0.000597,07/07/2017 00:00:00 IDT,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,BOURNS,"Bourns, Inc",,Approved,Yes by Product,CR0402-FX-33R2GLF,Active,T&R 10K,,Taiwan,,,0.000512,,17.SVHC_209_25Jun20,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,RALEC,RALEC INC,,Approved,Yes by Product,RTT0233R2FTH,Active,T&R 10K,Preferred,,,,0.000573,,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Fenghua,Guangdong Fenghua Adv Technology,,Approved,Not Conflict Free,RC-02K33R2FT,Active,T&R  10K,Preferred,China,,,0,,22.SVHC_233_17Jan2023,RoHS3 with Exemptions,
1,TRUE,TRUE,FALSE,FALSE,,0,ER#04023K3FT,RES-3K3-0402-1%-1/16W,MCO005715,1,,,,,R895,R0402,,,Issue,SMT,Production,Resistor,,,,No,,‎1 – Unlimited,,NO,,-55°C to 125°C,FALSE,VIKING,VIKING TECH CORPORATION,.,Approved,Yes by Product,CR02FTE3301,Inactive,,Preferred,Taiwan,,,0.00062,,17.SVHC_209_25Jun20,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,RALEC,RALEC INC,,Approved,Yes by Product,RTT023301FTH,Active,T/R 10K,Preferred,,,,0.000573,,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Fenghua,Guangdong Fenghua Adv Technology,,Approved,Not Conflict Free,RC-02K3301FT,Active,T&R  10K,,China,,,0.00061,,22.SVHC_233_17Jan2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,VIKING,VIKING TECH CORPORATION,,Approved,Yes by Product,CR-02FL6---3K3,Active,T&R 10K,Preferred,Taiwan,,,0.00062,,19.SVHC_219_08Jul2021,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,YAGEO,YAGEO CORPORATION,,Approved,Yes by Product,RC0402FR-073K3L,Active,,Preferred,Taiwan,,,0.000597,,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,BOURNS,"Bourns, Inc",,Approved,Yes by Product,CR0402-FX-3301GLF,Active,,Preferred,Taiwan,,,0.000514,,17.SVHC_209_25Jun20,RoHS3 with Exemptions,
1,TRUE,TRUE,FALSE,FALSE,,0,ER#040247K5FT,RES-47K5-0402-1%-1/16W,MCO004091,6,,,,,"R750,R755,R756,R758,R761,R762",R0402,,,Issue,SMT,Production,Resistor,,,,No,,‎1 – Unlimited,,,,-55°C to 125°C,FALSE,WALSIN,Walsin Technology Corporation,,Approved,Yes by Product,WR04X4752FTL,Active,T&R 10K,Preferred,China,,,0.00058,15/01/2018 00:00:00 IST,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,VISHAY,VISHAY SEMICONDUCTOR CORP.,,Approved,Yes by Product,CRCW040247K5FKED,Active,T&R 10K,Preferred,Israel,,,0.000609,,17.SVHC_209_25Jun20,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,VIKING,VIKING TECH CORPORATION,,Approved,Yes by Product,CR02FL6--47K5,Active,T&R 10K,Preferred,Taiwan,,,0.00062,,19.SVHC_219_08Jul2021,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,YAGEO,YAGEO CORPORATION,,Approved,Yes by Product,RC0402FR-0747K5L,Active,T&R 10K,Preferred,Taiwan,,,0.000597,,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
1,TRUE,TRUE,FALSE,FALSE,,0,ER#040247R0FT,RES-47R-0402-1%-1/16W,MCO002586,1,,,,,R117,R0402,,,Issue,SMT,Production,Resistor,,,,No,,‎1 – Unlimited,,,,-25°C to 125°C,FALSE,WALSIN,Walsin Technology Corporation,,Approved,Yes by Product,WR04X47R0FTL,Active,T&R,Preferred,China,,,0.00058,15/01/2018 00:00:00 IST,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,VISHAY,VISHAY SEMICONDUCTOR CORP.,,Approved,Yes by Product,CRCW040247R0FKED,Active,,Preferred,Israel,,,0.000609,,17.SVHC_209_25Jun20,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,YAGEO,YAGEO CORPORATION,,Approved,Yes by Product,RC0402FR-0747RL,Active,,Preferred,Taiwan,,,0.000597,,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,VIKING,VIKING TECH CORPORATION,,Approved,Yes by Product,CR02FL6--47R0,Active,T&R 10K,Preferred,Taiwan,,,0.00062,,19.SVHC_219_08Jul2021,RoHS3 with Exemptions,
1,TRUE,TRUE,FALSE,FALSE,,0,ER#040249R9FT,RES-49R9-0402-1%-1/16W,MCO007098,11,,,,,"R83,R311,R322,R328,R336,R359,R361,R370,R372,R386,R393",R0402,,,Issue,SMT,Production,Resistor,,,RoHS2 with Exemptions,No,,‎1 – Unlimited,,,,-55°C to 125°C,FALSE,WALSIN,Walsin Technology Corporation,,Approved,Yes by Product,WR04X49R9FTL,Active,T&R 10K,,China,,,0.00058,15/01/2018 00:00:00 IST,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ASJ,ASJ Pte Ltd,,Disqualified,Unknown,CR10-49R9-FK,Inactive,T&R 10K,Inactive,,,,0.00057,,13. SVHC_191_27Jun2018,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,RALEC,RALEC INC,,Approved,Yes by Product,RTT0249R9FTH,Active,T&R 10K,Preferred,,,,0.000573,,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,PANASONIC,Panasonic Industrial Company,,Approved,Yes by Product,ERJ2RKF49R9X,Active,T&R 10K,,China,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,YAGEO,YAGEO CORPORATION,.,Approved,Yes by Product,RC0402FR-1349R9L,Active,T&R 50K,Preferred,Taiwan,,,0.00058,,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,YAGEO,YAGEO CORPORATION,,Approved,Yes by Product,RC0402FR-0749R9L,Active,T&R 20K,Preferred,Taiwan,,,0.000597,07/07/2017 00:00:00 IDT,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,PANASONIC,Panasonic Industrial Company,,Approved,Yes by Product,ERJ-2RKF49R9X,Active,T&R 10K,,China,,,0.000631,07/07/2017 00:00:00 IDT,19.SVHC_219_08Jul2021,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Fenghua,Guangdong Fenghua Adv Technology,,Approved,Not Conflict Free,RC-02K49R9FT,Active,T&R  10K,,China,,,0.00054,,23.SVHC_235_14Jun2023,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,VENKEL,VENKEL LTD,,Approved,Yes by Manuf.,CR0402-16W-49R9FT,Active,T&R 10K,,Taiwan,,,0.000624,15/01/2018 00:00:00 IST,20.SVHC_223_17Jan2022,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,VISHAY,VISHAY SEMICONDUCTOR CORP.,,Approved,Yes by Product,CRCW040249R9FKEE,Active,T&R  50K,Preferred,Israel,,,0.000609,,17.SVHC_209_25Jun20,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,SAMSUNG,SAMSUNG ELECTRO MECHANICS CO LTD,,Approved,Not Conflict Free,RC1005F49R9CS,Active,T&R  10K,Preferred,,,,0.0005,12/01/2017 00:00:00 IST,18.SVHC_211_19Jan2021,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,VISHAY,VISHAY SEMICONDUCTOR CORP.,,Approved,Yes by Product,CRCW040249R9FKED,Active,T&R  10K,Preferred,Israel,,,0.000609,,17.SVHC_209_25Jun20,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ROHM,ROHM SEMICONDUCTOR LTD,,Approved,Not Conflict Free,MCR01MZPF49R9,Active,T&R 10K,,Thailand,,,0.0007,20/06/2016 00:00:00 IDT,17.SVHC_209_25Jun20,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,KOA,KOA Speer Electronics,,Approved,Yes by Manuf.,RK73H1ETTP49R9F,Active,T&R 10K,,Japan;Malaysia;China,,,0.0007,15/01/2018 00:00:00 IST,19.SVHC_219_08Jul2021,RoHS3 with Exemptions,
1,TRUE,TRUE,FALSE,FALSE,,0,ER#04024K7FT,RES-4K7-0402-1%-1/16W,MCO007406,231,,,,,"R8,R19,R21,R27,R30,R38,R39,R42,R75,R80,R82,R121,R122,R123,R130,R149,R164,R165,R168,R171,R172,R178,R179,R181,R182,R184,R185,R195,R201,R203,R216,R217,R226,R227,R240,R241,R249,R254,R260,R261,R265,R267,R268,R269,R270,R271,R274,R277,R278,R280,R290,R300,R309,R319,R325,R353,R355,R362,R366,R368,R373,R380,R385,R387,R388,R389,R390,R394,R395,R396,R398,R435,R436,R441,R442,R452,R453,R455,R456,R459,R460,R463,R464,R466,R467,R468,R470,R471,R475,R483,R488,R489,R499,R500,R505,R514,R515,R540,R541,R547,R548,R554,R555,R569,R570,R576,R577,R589,R590,R601,R602,R610,R613,R614,R617,R623,R624,R649,R650,R652,R658,R702,R704,R705,R708,R710,R711,R713,R795,R796,R803,R804,R810,R811,R819,R827,R828,R829,R832,R833,R834,R835,R838,R840,R842,R844,R845,R851,R860,R869,R871,R872,R876,R877,R879,R883,R884,R898,R899,R901,R905,R906,R911,R917,R922,R931,R932,R933,R934,R935,R936,R940,R941,R947,R948,R949,R950,R951,R952,R958,R967,R970,R971,R975,R977,R985,R986,R988,R991,R992,R995,R1002,R1004,R1010,R1011,R1012,R1013,R1014,R1019,R1020,R1026,R1027,R1034,R1035,R1036,R1037,R1058,R1059,R1074,R1075,R1081,R1082,R1088,R1089,R1095,R1096,R1102,R1103,R1109,R1110,R1129,R1130,R1132,R1133,R1134,R1135,R1137,R1139,R1140,R1141,R1161",R0402,,,Issue,SMT,Production,Resistor,,,RoHS2 with Exemptions,No,,‎1 – Unlimited,,NO,,-55°C to 125°C,FALSE,SAMSUNG,SAMSUNG ELECTRO MECHANICS CO LTD,,Approved,Not Conflict Free,RC1005F472CS,Active,T&R,,,,,0,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,YAGEO,YAGEO CORPORATION,,Approved,Yes by Product,RC0402FR-134K7L,Active,T&R 50K,,Taiwan,,,0,,24.SVHC_240_23Jan2024,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,PANASONIC,Panasonic Industrial Company,,Approved,Yes by Product,ERJ-2RKF4701X,Active,T&R 10K,,China,,,0.000631,07/07/2017 00:00:00 IDT,19.SVHC_219_08Jul2021,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,VENKEL,VENKEL LTD,,Approved,Yes by Manuf.,CR0402-16W-4701FT,Active,T&R 10K,,Taiwan,,,0.000624,15/01/2018 00:00:00 IST,20.SVHC_223_17Jan2022,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,WALSIN,Walsin Technology Corporation,,Approved,Yes by Product,WR04X4701FTL,Active,T&R 10K,,China,,,0.00058,,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,YAGEO,YAGEO CORPORATION,,Approved,Yes by Product,RC0402FR-074K7L,Active,T&R 10K,Preferred,Taiwan,,,0.000597,,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Fenghua,Guangdong Fenghua Adv Technology,,Approved,Not Conflict Free,RC-02K4701FT,Active,T&R  10K,Preferred,China,,,0.00054,,22.SVHC_233_17Jan2023,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ROHM,ROHM SEMICONDUCTOR LTD,,Approved,Not Conflict Free,TRR01MZPF4701,Active,T&R 10K,,Thailand,,,0.0007,20/06/2016 00:00:00 IDT,17.SVHC_209_25Jun20,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,VENKEL,VENKEL LTD,,Approved,Yes by Manuf.,CR0402-16W-472FT,Active,T&R 10K,,Taiwan,,,0.000624,,20.SVHC_223_17Jan2022,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,RALEC,RALEC INC,,Approved,Yes by Product,RTT024701FTH,Active,T&R 10K,Preferred,,,,0.000573,,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ROHM,ROHM SEMICONDUCTOR LTD,,Approved,Not Conflict Free,MCR01MZPF4701,Active,T&R 10K,,Thailand,,,0.0007,,17.SVHC_209_25Jun20,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,KOA,KOA Speer Electronics,,Approved,Yes by Manuf.,RK73H1ETTP4701F,Active,T&R 10K,,Japan;Malaysia;China,,,0.0007,15/01/2018 00:00:00 IST,19.SVHC_219_08Jul2021,RoHS3 with Exemptions,
1,TRUE,TRUE,FALSE,FALSE,,0,ER#04024K99FT,RES-4K99-0402-1%-1/16W,MCO005863,1,,,,,R775,R0402,,,Issue,SMT,Production,Resistor,,,RoHS2 with Exemptions,No,,‎1 – Unlimited,,,,-55°C to 125°C,FALSE,BOURNS,"Bourns, Inc",,Approved,Yes by Product,CR0402-FX-4991GLF,Active,T&R 10K,Preferred,Taiwan,,,0.000514,,17.SVHC_209_25Jun20,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,WALSIN,Walsin Technology Corporation,,Approved,Yes by Product,WR04X4991FTL,Active,T&R 10K,,China,,,0.00058,15/01/2018 00:00:00 IST,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ASJ,ASJ Pte Ltd,,Disqualified,Unknown,CR10-4991-FK,Inactive,T&R 10K,Inactive,,,,0.00057,,13. SVHC_191_27Jun2018,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,YAGEO,YAGEO CORPORATION,,Approved,Yes by Product,RC0402FR-074K99L,Active,T&R 10K,Preferred,Taiwan,,,0.000597,07/07/2017 00:00:00 IDT,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,PANASONIC,Panasonic Industrial Company,,Approved,Yes by Product,ERJ-2RKF4991X,Active,T&R 10K,,China,,,0.000631,07/07/2017 00:00:00 IDT,19.SVHC_219_08Jul2021,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Fenghua,Guangdong Fenghua Adv Technology,,Approved,Not Conflict Free,RC-02K4991FT,Active,T&R  10K,Preferred,China,,,0.00061,,22.SVHC_233_17Jan2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,RALEC,RALEC INC,,Approved,Yes by Product,RTT024991FTH,Active,T&R 10K,Preferred,,,,0.000573,,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,VIKING,VIKING TECH CORPORATION,,Approved,Yes by Product,CR-02FL6--4K99,Active,T&R 10K,Preferred,Taiwan,,,0.00062,,19.SVHC_219_08Jul2021,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,VENKEL,VENKEL LTD,,Approved,Yes by Manuf.,CR0402-16W-4991FT,Active,T&R 10K,,Taiwan,,,0.000624,15/01/2018 00:00:00 IST,20.SVHC_223_17Jan2022,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ROHM,ROHM SEMICONDUCTOR LTD,,Approved,Not Conflict Free,MCR01MZPF4991,Active,T&R 10K,,Thailand,,,0.0007,20/06/2016 00:00:00 IDT,17.SVHC_209_25Jun20,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,KOA,KOA Speer Electronics,,Approved,Yes by Manuf.,RK73H1ETTP4991F,Active,T&R 10K,,Japan;Malaysia;China,,,0.0007,15/01/2018 00:00:00 IST,19.SVHC_219_08Jul2021,RoHS3 with Exemptions,
1,TRUE,TRUE,FALSE,FALSE,,0,ER#0402825RFT,RES-825R-0402-1%-1/16W,MCO002586,2,,,,,"R33,R34",R0402,,,Issue,SMT,Production,Resistor,,,RoHS2 with Exemptions,No,,‎1 – Unlimited,,,,-55°C to 155°C,FALSE,BOURNS,"Bourns, Inc",,Approved,Yes by Product,CR0402-FX-8250GLF,Active,,Preferred,Taiwan,,,0.000514,,17.SVHC_209_25Jun20,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,WALSIN,Walsin Technology Corporation,,Approved,Yes by Product,WR04X8250FTL,Active,T&R,Preferred,China,,,0.00058,15/01/2018 00:00:00 IST,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,YAGEO,YAGEO CORPORATION,,Approved,Yes by Product,RC0402FR-07825RL,Active,,Preferred,Taiwan,,,0.00059,,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,VIKING,VIKING TECH CORPORATION,,Approved,Yes by Product,CR02FL7--825R,Active,T&R 5K,Preferred,Taiwan,,,0.00062,,19.SVHC_219_08Jul2021,RoHS3 with Exemptions,
1,TRUE,TRUE,FALSE,FALSE,,0,ER#0603102FT,RES-1K-0603-1%-1/10W,MCO005927,3,,,,,"R146,R1114,R1115",R0603,,,Issue,SMT,Production,Resistor,,,RoHS2 with Exemptions,No,,‎1 – Unlimited,,,,-55°C to 155°C,FALSE,Fenghua,Guangdong Fenghua Adv Technology,,Approved,Not Conflict Free,RC-03K1001FTL,EOL,T&R  5K,Preferred,China,,,0,,22.SVHC_233_17Jan2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Fenghua,Guangdong Fenghua Adv Technology,,Approved,Not Conflict Free,RS-03K1001FT,Active,T&R  5K,,China,,,0.00054,,22.SVHC_233_17Jan2023,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,BOURNS,"Bourns, Inc",,Approved,Yes by Product,CR0603-FX-1001ELF,Active,T&R 4K,Preferred,Taiwan,,,0.001935,,17.SVHC_209_25Jun20,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,WALSIN,Walsin Technology Corporation,,Approved,Yes by Product,WR06X1001FTL,Active,T&R 4K,Preferred,China,,,0.002088,,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,YAGEO,YAGEO CORPORATION,,Approved,Yes by Product,RC0603FR-071KL,Active,,Preferred,Taiwan,,,0.002473,,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,VISHAY,VISHAY SEMICONDUCTOR CORP.,,Approved,Yes by Product,CRCW06031K00FKEA,Active,,Preferred,Israel,,,0.002122,,17.SVHC_209_25Jun20,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,RALEC,RALEC INC,,Approved,Yes by Product,RTT031001FTP,Active,T&R 5K,Preferred,,,,0,,23.SVHC_235_14Jun2023,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,ER#060320RFT,RES-20R-0603-1%-1/10W,MCO004464,2,,,,,"R140,R148",R0603,,,Issue,SMT,Production,Resistor,,,,No,,‎1 – Unlimited,,NO,,-55°C to 155°C,FALSE,EVER-OHMS,EVER OHM TECHNOLOGY CO.LTD,,Approved,Yes by Manuf.,CR03 20R0 FP,Inactive,,Inactive,,,,0.00192,,12. SVHC_181_15Jan2018,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,YAGEO,YAGEO CORPORATION,,Approved,Yes by Product,RC0603FR-0720RL,Active,,Preferred,Taiwan,,,0.002473,,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
